dot_id,longitude,latitude,SA2_Code,SA2_Name,State_Name,NOM_2024_25,Dot_Value
119011358_1,151.029107,-33.971012,119011358,Padstow,New South Wales,172,100
119011358_2,151.040166,-33.973314,119011358,Padstow,New South Wales,172,100
119011360_1,151.018303,-33.941812,119011360,Revesby,New South Wales,206,100
119011360_2,151.014728,-33.949811,119011360,Revesby,New South Wales,206,100
119011360_3,151.026749,-33.934606,119011360,Revesby,New South Wales,206,100
119011361_1,151.02654,-33.909575,119011361,Yagoona - Birrong,New South Wales,254,100
119011361_2,151.023625,-33.898365,119011361,Yagoona - Birrong,New South Wales,254,100
119011361_3,151.025052,-33.908592,119011361,Yagoona - Birrong,New South Wales,254,100
119011571_1,151.041813,-33.914641,119011571,Bankstown - North,New South Wales,443,100
119011571_2,151.029882,-33.913135,119011571,Bankstown - North,New South Wales,443,100
119011571_3,151.033495,-33.911989,119011571,Bankstown - North,New South Wales,443,100
119011571_4,151.031035,-33.909626,119011571,Bankstown - North,New South Wales,443,100
119011571_5,151.020543,-33.911644,119011571,Bankstown - North,New South Wales,443,100
119011572_1,151.036073,-33.924715,119011572,Bankstown - South,New South Wales,337,100
119011572_2,151.030905,-33.939545,119011572,Bankstown - South,New South Wales,337,100
119011572_3,151.030801,-33.91876,119011572,Bankstown - South,New South Wales,337,100
119011572_4,151.026212,-33.919276,119011572,Bankstown - South,New South Wales,337,100
119011655_1,151.069533,-33.905235,119011655,Greenacre - North,New South Wales,120,100
119011655_2,151.061412,-33.895944,119011655,Greenacre - North,New South Wales,120,100
119011656_1,151.067547,-33.912849,119011656,Greenacre - South,New South Wales,141,100
119011656_2,151.059462,-33.914421,119011656,Greenacre - South,New South Wales,141,100
119011657_1,150.971778,-33.943442,119011657,Panania (North) - Milperra,New South Wales,86,100
119011658_1,150.999366,-33.970508,119011658,Panania (South) - Picnic Point,New South Wales,104,100
119011658_2,151.013259,-33.968555,119011658,Panania (South) - Picnic Point,New South Wales,104,100
119021362_1,151.096974,-33.926138,119021362,Belmore - Belfield,New South Wales,269,100
119021362_2,151.096194,-33.922728,119021362,Belmore - Belfield,New South Wales,269,100
119021362_3,151.08895,-33.927539,119021362,Belmore - Belfield,New South Wales,269,100
119021366_1,151.045856,-33.938082,119021366,Punchbowl,New South Wales,338,100
119021366_2,151.044542,-33.929247,119021366,Punchbowl,New South Wales,338,100
119021366_3,151.053023,-33.936829,119021366,Punchbowl,New South Wales,338,100
119021366_4,151.059086,-33.928057,119021366,Punchbowl,New South Wales,338,100
119021367_1,151.06614,-33.93374,119021367,Roselands,New South Wales,167,100
119021367_2,151.066954,-33.936249,119021367,Roselands,New South Wales,167,100
119021573_1,151.07335,-33.920833,119021573,Lakemba,New South Wales,594,100
119021573_2,151.076466,-33.92579,119021573,Lakemba,New South Wales,594,100
119021573_3,151.079218,-33.923519,119021573,Lakemba,New South Wales,594,100
119021573_4,151.082697,-33.922093,119021573,Lakemba,New South Wales,594,100
119021573_5,151.084531,-33.92579,119021573,Lakemba,New South Wales,594,100
119021573_6,151.075598,-33.9096,119021573,Lakemba,New South Wales,594,100
119021574_1,151.064371,-33.921692,119021574,Wiley Park,New South Wales,351,100
119021574_2,151.072323,-33.926671,119021574,Wiley Park,New South Wales,351,100
119021574_3,151.062631,-33.922632,119021574,Wiley Park,New South Wales,351,100
119021574_4,151.06682,-33.92153,119021574,Wiley Park,New South Wales,351,100
119021659_1,151.111068,-33.905065,119021659,Campsie - North,New South Wales,468,100
119021659_2,151.106648,-33.905524,119021659,Campsie - North,New South Wales,468,100
119021659_3,151.108946,-33.904225,119021659,Campsie - North,New South Wales,468,100
119021659_4,151.109879,-33.906603,119021659,Campsie - North,New South Wales,468,100
119021659_5,151.109987,-33.906681,119021659,Campsie - North,New South Wales,468,100
119021660_1,151.105312,-33.915668,119021660,Campsie - South,New South Wales,347,100
119021660_2,151.101668,-33.91596,119021660,Campsie - South,New South Wales,347,100
119021660_3,151.096778,-33.916947,119021660,Campsie - South,New South Wales,347,100
119021660_4,151.097656,-33.913452,119021660,Campsie - South,New South Wales,347,100
119021661_1,151.100329,-33.919949,119021661,Canterbury - South,New South Wales,228,100
119021661_2,151.115345,-33.912453,119021661,Canterbury - South,New South Wales,228,100
119021661_3,151.112937,-33.913651,119021661,Canterbury - South,New South Wales,228,100
119021662_1,151.122979,-33.917855,119021662,Earlwood,New South Wales,161,100
119021662_2,151.134538,-33.915109,119021662,Earlwood,New South Wales,161,100
119021663_1,151.097857,-33.938537,119021663,Kingsgrove - North,New South Wales,70,100
119031370_1,151.07465,-33.957113,119031370,Narwee - Beverly Hills,New South Wales,234,100
119031370_2,151.062572,-33.950461,119031370,Narwee - Beverly Hills,New South Wales,234,100
119031370_3,151.069201,-33.945721,119031370,Narwee - Beverly Hills,New South Wales,234,100
119031371_1,151.083355,-33.987767,119031371,Oatley - Hurstville Grove,New South Wales,137,100
119031371_2,151.091624,-33.97044,119031371,Oatley - Hurstville Grove,New South Wales,137,100
119031372_1,151.047124,-33.966202,119031372,Peakhurst - Lugarno,New South Wales,177,100
119031372_2,151.045139,-33.960227,119031372,Peakhurst - Lugarno,New South Wales,177,100
119031373_1,151.056339,-33.943762,119031373,Riverwood,New South Wales,287,100
119031373_2,151.05531,-33.950359,119031373,Riverwood,New South Wales,287,100
119031373_3,151.048792,-33.944224,119031373,Riverwood,New South Wales,287,100
119031374_1,151.103992,-33.988538,119031374,South Hurstville - Blakehurst,New South Wales,654,100
119031374_2,151.120135,-33.98938,119031374,South Hurstville - Blakehurst,New South Wales,654,100
119031374_3,151.10927,-33.998196,119031374,South Hurstville - Blakehurst,New South Wales,654,100
119031374_4,151.086184,-33.989845,119031374,South Hurstville - Blakehurst,New South Wales,654,100
119031374_5,151.10412,-33.972309,119031374,South Hurstville - Blakehurst,New South Wales,654,100
119031374_6,151.104804,-33.991805,119031374,South Hurstville - Blakehurst,New South Wales,654,100
119031374_7,151.097842,-33.968202,119031374,South Hurstville - Blakehurst,New South Wales,654,100
119031664_1,151.104331,-33.967879,119031664,Hurstville - Central,New South Wales,596,100
119031664_2,151.116412,-33.967702,119031664,Hurstville - Central,New South Wales,596,100
119031664_3,151.114581,-33.968955,119031664,Hurstville - Central,New South Wales,596,100
119031664_4,151.106065,-33.962114,119031664,Hurstville - Central,New South Wales,596,100
119031664_5,151.105189,-33.96697,119031664,Hurstville - Central,New South Wales,596,100
119031664_6,151.099341,-33.964708,119031664,Hurstville - Central,New South Wales,596,100
119031665_1,151.08856,-33.955714,119031665,Hurstville - North,New South Wales,369,100
119031665_2,151.094052,-33.953709,119031665,Hurstville - North,New South Wales,369,100
119031665_3,151.088842,-33.958106,119031665,Hurstville - North,New South Wales,369,100
119031665_4,151.10187,-33.954885,119031665,Hurstville - North,New South Wales,369,100
119031666_1,151.063922,-33.981077,119031666,Mortdale - Oatley,New South Wales,225,100
119031666_2,151.06828,-33.968777,119031666,Mortdale - Oatley,New South Wales,225,100
119031666_3,151.069204,-33.98436,119031666,Mortdale - Oatley,New South Wales,225,100
119031667_1,151.084794,-33.965755,119031667,Penshurst,New South Wales,257,100
119031667_2,151.073395,-33.958182,119031667,Penshurst,New South Wales,257,100
119031667_3,151.073725,-33.958322,119031667,Penshurst,New South Wales,257,100
119041377_1,151.128628,-33.934841,119041377,Kingsgrove (South) - Bardwell Park,New South Wales,172,100
119041377_2,151.107589,-33.937064,119041377,Kingsgrove (South) - Bardwell Park,New South Wales,172,100
119041378_1,151.142196,-33.972959,119041378,Kogarah,New South Wales,493,100
119041378_2,151.138765,-33.960674,119041378,Kogarah,New South Wales,493,100
119041378_3,151.135629,-33.959443,119041378,Kogarah,New South Wales,493,100
119041378_4,151.141244,-33.971553,119041378,Kogarah,New South Wales,493,100
119041378_5,151.13946,-33.978895,119041378,Kogarah,New South Wales,493,100
119041379_1,151.120743,-33.972048,119041379,Kogarah Bay - Carlton - Allawah,New South Wales,389,100
119041379_2,151.123145,-33.974598,119041379,Kogarah Bay - Carlton - Allawah,New South Wales,389,100
119041379_3,151.124482,-33.973275,119041379,Kogarah Bay - Carlton - Allawah,New South Wales,389,100
119041379_4,151.125238,-33.985674,119041379,Kogarah Bay - Carlton - Allawah,New South Wales,389,100
119041380_1,151.150022,-33.975326,119041380,Monterey - Brighton-le-Sands - Kyeemagh,New South Wales,223,100
119041380_2,151.149965,-33.955325,119041380,Monterey - Brighton-le-Sands - Kyeemagh,New South Wales,223,100
119041380_3,151.159284,-33.954072,119041380,Monterey - Brighton-le-Sands - Kyeemagh,New South Wales,223,100
119041381_1,151.132567,-33.942995,119041381,Rockdale - Banksia,New South Wales,822,100
119041381_2,151.144221,-33.957799,119041381,Rockdale - Banksia,New South Wales,822,100
119041381_3,151.136734,-33.945884,119041381,Rockdale - Banksia,New South Wales,822,100
119041381_4,151.146216,-33.961369,119041381,Rockdale - Banksia,New South Wales,822,100
119041381_5,151.128446,-33.947236,119041381,Rockdale - Banksia,New South Wales,822,100
119041381_6,151.147742,-33.950625,119041381,Rockdale - Banksia,New South Wales,822,100
119041381_7,151.14043,-33.953768,119041381,Rockdale - Banksia,New South Wales,822,100
119041381_8,151.128878,-33.94563,119041381,Rockdale - Banksia,New South Wales,822,100
119041381_9,151.143417,-33.956446,119041381,Rockdale - Banksia,New South Wales,822,100
119041382_1,151.14779,-33.98882,119041382,Sans Souci - Ramsgate,New South Wales,146,100
119041382_2,151.134716,-33.996735,119041382,Sans Souci - Ramsgate,New South Wales,146,100
119041668_1,151.148896,-33.940378,119041668,Arncliffe - Bardwell Valley,New South Wales,438,100
119041668_2,151.160981,-33.937278,119041668,Arncliffe - Bardwell Valley,New South Wales,438,100
119041668_3,151.145517,-33.938906,119041668,Arncliffe - Bardwell Valley,New South Wales,438,100
119041668_4,151.154897,-33.935955,119041668,Arncliffe - Bardwell Valley,New South Wales,438,100
119041668_5,151.145007,-33.935408,119041668,Arncliffe - Bardwell Valley,New South Wales,438,100
119041669_1,151.117046,-33.956971,119041669,Bexley - North,New South Wales,107,100
119041669_2,151.117367,-33.958646,119041669,Bexley - North,New South Wales,107,100
119041670_1,151.124478,-33.966238,119041670,Bexley - South,New South Wales,437,100
119041670_2,151.129088,-33.96399,119041670,Bexley - South,New South Wales,437,100
119041670_3,151.122563,-33.954755,119041670,Bexley - South,New South Wales,437,100
119041670_4,151.130935,-33.962713,119041670,Bexley - South,New South Wales,437,100
119041670_5,151.120405,-33.967404,119041670,Bexley - South,New South Wales,437,100
119041671_1,151.149976,-33.934886,119041671,Wolli Creek,New South Wales,347,100
119041671_2,151.155175,-33.93054,119041671,Wolli Creek,New South Wales,347,100
119041671_3,151.15145,-33.928203,119041671,Wolli Creek,New South Wales,347,100
119041671_4,151.153367,-33.928408,119041671,Wolli Creek,New South Wales,347,100
120011383_1,151.105637,-33.856233,120011383,Concord - Mortlake - Cabarita,New South Wales,257,100
120011383_2,151.097132,-33.85766,120011383,Concord - Mortlake - Cabarita,New South Wales,257,100
120011383_3,151.101167,-33.865711,120011383,Concord - Mortlake - Cabarita,New South Wales,257,100
120011385_1,151.150172,-33.846032,120011385,Drummoyne - Rodd Point,New South Wales,181,100
120011385_2,151.155612,-33.858348,120011385,Drummoyne - Rodd Point,New South Wales,181,100
120011386_1,151.133511,-33.857503,120011386,Five Dock - Abbotsford,New South Wales,210,100
120011386_2,151.132743,-33.86913,120011386,Five Dock - Abbotsford,New South Wales,210,100
120011386_3,151.131499,-33.866958,120011386,Five Dock - Abbotsford,New South Wales,210,100
120011672_1,151.086354,-33.851763,120011672,Concord West - North Strathfield,New South Wales,255,100
120011672_2,151.100201,-33.839012,120011672,Concord West - North Strathfield,New South Wales,255,100
120011672_3,151.084391,-33.844607,120011672,Concord West - North Strathfield,New South Wales,255,100
120011673_1,151.089508,-33.822946,120011673,Rhodes,New South Wales,334,100
120011673_2,151.0864,-33.830095,120011673,Rhodes,New South Wales,334,100
120011673_3,151.086457,-33.823876,120011673,Rhodes,New South Wales,334,100
120011673_4,151.092774,-33.827859,120011673,Rhodes,New South Wales,334,100
120021387_1,151.195505,-33.856656,120021387,Balmain,New South Wales,201,100
120021387_2,151.181624,-33.863049,120021387,Balmain,New South Wales,201,100
120021387_3,151.170888,-33.857363,120021387,Balmain,New South Wales,201,100
120021389_1,151.16936,-33.86328,120021389,Lilyfield - Rozelle,New South Wales,134,100
120021389_2,151.162927,-33.873658,120021389,Lilyfield - Rozelle,New South Wales,134,100
120021674_1,151.172128,-33.87337,120021674,Annandale (NSW),New South Wales,115,100
120021674_2,151.173234,-33.882051,120021674,Annandale (NSW),New South Wales,115,100
120021675_1,151.152944,-33.880027,120021675,Leichhardt,New South Wales,145,100
120021675_2,151.147357,-33.887082,120021675,Leichhardt,New South Wales,145,100
120031392_1,151.129558,-33.915565,120031392,Canterbury (North) - Ashbury,New South Wales,163,100
120031392_2,151.11213,-33.90363,120031392,Canterbury (North) - Ashbury,New South Wales,163,100
120031393_1,151.110719,-33.897156,120031393,Croydon Park - Enfield,New South Wales,240,100
120031393_2,151.100256,-33.888013,120031393,Croydon Park - Enfield,New South Wales,240,100
120031393_3,151.103836,-33.89078,120031393,Croydon Park - Enfield,New South Wales,240,100
120031394_1,151.138976,-33.911562,120031394,Dulwich Hill - Lewisham,New South Wales,208,100
120031394_2,151.138332,-33.901943,120031394,Dulwich Hill - Lewisham,New South Wales,208,100
120031394_3,151.140348,-33.89557,120031394,Dulwich Hill - Lewisham,New South Wales,208,100
120031395_1,151.14179,-33.893052,120031395,Haberfield - Summer Hill,New South Wales,146,100
120031395_2,151.141583,-33.895081,120031395,Haberfield - Summer Hill,New South Wales,146,100
120031396_1,151.074124,-33.858038,120031396,Homebush,New South Wales,623,100
120031396_2,151.083164,-33.858731,120031396,Homebush,New South Wales,623,100
120031396_3,151.07356,-33.859591,120031396,Homebush,New South Wales,623,100
120031396_4,151.080176,-33.856725,120031396,Homebush,New South Wales,623,100
120031396_5,151.060703,-33.863955,120031396,Homebush,New South Wales,623,100
120031396_6,151.0671,-33.867696,120031396,Homebush,New South Wales,623,100
120031396_7,151.062575,-33.867033,120031396,Homebush,New South Wales,623,100
120031576_1,151.085339,-33.895328,120031576,Strathfield South,New South Wales,57,100
120031676_1,151.132571,-33.888715,120031676,Ashfield - North,New South Wales,455,100
120031676_2,151.128111,-33.88713,120031676,Ashfield - North,New South Wales,455,100
120031676_3,151.128581,-33.887027,120031676,Ashfield - North,New South Wales,455,100
120031676_4,151.124854,-33.885076,120031676,Ashfield - North,New South Wales,455,100
120031676_5,151.129751,-33.881636,120031676,Ashfield - North,New South Wales,455,100
120031677_1,151.127166,-33.903428,120031677,Ashfield - South,New South Wales,336,100
120031677_2,151.127126,-33.893971,120031677,Ashfield - South,New South Wales,336,100
120031677_3,151.121009,-33.892235,120031677,Ashfield - South,New South Wales,336,100
120031677_4,151.131931,-33.900653,120031677,Ashfield - South,New South Wales,336,100
120031678_1,151.105775,-33.884539,120031678,Burwood (NSW),New South Wales,655,100
120031678_2,151.10632,-33.87081,120031678,Burwood (NSW),New South Wales,655,100
120031678_3,151.098575,-33.883828,120031678,Burwood (NSW),New South Wales,655,100
120031678_4,151.099753,-33.875961,120031678,Burwood (NSW),New South Wales,655,100
120031678_5,151.097679,-33.880681,120031678,Burwood (NSW),New South Wales,655,100
120031678_6,151.105203,-33.870581,120031678,Burwood (NSW),New South Wales,655,100
120031678_7,151.108252,-33.869594,120031678,Burwood (NSW),New South Wales,655,100
120031679_1,151.110308,-33.874306,120031679,Croydon,New South Wales,208,100
120031679_2,151.115126,-33.886353,120031679,Croydon,New South Wales,208,100
120031679_3,151.116996,-33.886255,120031679,Croydon,New South Wales,208,100
120031680_1,151.084208,-33.890061,120031680,Strathfield - East,New South Wales,744,100
120031680_2,151.089548,-33.879765,120031680,Strathfield - East,New South Wales,744,100
120031680_3,151.086078,-33.88439,120031680,Strathfield - East,New South Wales,744,100
120031680_4,151.08447,-33.891393,120031680,Strathfield - East,New South Wales,744,100
120031680_5,151.090974,-33.885626,120031680,Strathfield - East,New South Wales,744,100
120031680_6,151.093763,-33.875397,120031680,Strathfield - East,New South Wales,744,100
120031680_7,151.088135,-33.89153,120031680,Strathfield - East,New South Wales,744,100
120031680_8,151.096451,-33.876011,120031680,Strathfield - East,New South Wales,744,100
120031681_1,151.065129,-33.8697,120031681,Strathfield - West,New South Wales,83,100
121011399_1,151.176079,-33.803364,121011399,Chatswood (West) - Lane Cove North,New South Wales,396,100
121011399_2,151.163385,-33.804348,121011399,Chatswood (West) - Lane Cove North,New South Wales,396,100
121011399_3,151.155515,-33.79478,121011399,Chatswood (West) - Lane Cove North,New South Wales,396,100
121011399_4,151.171669,-33.807661,121011399,Chatswood (West) - Lane Cove North,New South Wales,396,100
121011401_1,151.201829,-33.815401,121011401,St Leonards - Naremburn,New South Wales,213,100
121011401_2,151.186898,-33.816899,121011401,St Leonards - Naremburn,New South Wales,213,100
121011401_3,151.198804,-33.820225,121011401,St Leonards - Naremburn,New South Wales,213,100
121011682_1,151.179832,-33.806516,121011682,Artarmon,New South Wales,180,100
121011682_2,151.190891,-33.809458,121011682,Artarmon,New South Wales,180,100
121011683_1,151.211445,-33.815231,121011683,Castle Cove - Northbridge,New South Wales,122,100
121011683_2,151.219406,-33.816325,121011683,Castle Cove - Northbridge,New South Wales,122,100
121011684_1,151.185501,-33.802196,121011684,Chatswood - East,New South Wales,746,100
121011684_2,151.202086,-33.789455,121011684,Chatswood - East,New South Wales,746,100
121011684_3,151.20092,-33.785732,121011684,Chatswood - East,New South Wales,746,100
121011684_4,151.189956,-33.792973,121011684,Chatswood - East,New South Wales,746,100
121011684_5,151.186443,-33.798925,121011684,Chatswood - East,New South Wales,746,100
121011684_6,151.191593,-33.801327,121011684,Chatswood - East,New South Wales,746,100
121011684_7,151.199958,-33.784429,121011684,Chatswood - East,New South Wales,746,100
121011684_8,151.201319,-33.788084,121011684,Chatswood - East,New South Wales,746,100
121011685_1,151.153947,-33.828393,121011685,Greenwich - Riverview,New South Wales,134,100
121011685_2,151.185182,-33.84261,121011685,Greenwich - Riverview,New South Wales,134,100
121011686_1,151.15005,-33.810393,121011686,Lane Cove,New South Wales,184,100
121011686_2,151.167393,-33.813833,121011686,Lane Cove,New South Wales,184,100
121011687_1,151.195368,-33.804893,121011687,Willoughby,New South Wales,157,100
121011687_2,151.199032,-33.797845,121011687,Willoughby,New South Wales,157,100
121021403_1,151.112552,-33.676632,121021403,Asquith - Mount Colah,New South Wales,156,100
121021403_2,151.116458,-33.652936,121021403,Asquith - Mount Colah,New South Wales,156,100
121021404_1,151.133581,-33.590795,121021404,Berowra - Brooklyn - Cowan,New South Wales,65,100
121021406_1,151.081201,-33.714379,121021406,Normanhurst - Thornleigh - Westleigh,New South Wales,178,100
121021406_2,151.077807,-33.71485,121021406,Normanhurst - Thornleigh - Westleigh,New South Wales,178,100
121021577_1,151.098343,-33.709405,121021577,Hornsby - East,New South Wales,338,100
121021577_2,151.104151,-33.700554,121021577,Hornsby - East,New South Wales,338,100
121021577_3,151.10839,-33.702143,121021577,Hornsby - East,New South Wales,338,100
121021577_4,151.109802,-33.693225,121021577,Hornsby - East,New South Wales,338,100
121021578_1,151.082205,-33.685058,121021578,Hornsby - West,New South Wales,154,100
121021578_2,151.08724,-33.691259,121021578,Hornsby - West,New South Wales,154,100
121021579_1,151.112035,-33.714164,121021579,Wahroonga (West) - Waitara,New South Wales,272,100
121021579_2,151.109165,-33.710449,121021579,Wahroonga (West) - Waitara,New South Wales,272,100
121021579_3,151.104896,-33.715734,121021579,Wahroonga (West) - Waitara,New South Wales,272,100
121031407_1,151.148957,-33.753783,121031407,Gordon - Killara,New South Wales,390,100
121031407_2,151.14497,-33.761302,121031407,Gordon - Killara,New South Wales,390,100
121031407_3,151.169194,-33.755976,121031407,Gordon - Killara,New South Wales,390,100
121031407_4,151.144021,-33.760979,121031407,Gordon - Killara,New South Wales,390,100
121031408_1,151.170555,-33.783707,121031408,Lindfield - Roseville,New South Wales,361,100
121031408_2,151.150717,-33.780144,121031408,Lindfield - Roseville,New South Wales,361,100
121031408_3,151.203826,-33.777747,121031408,Lindfield - Roseville,New South Wales,361,100
121031408_4,151.199053,-33.771291,121031408,Lindfield - Roseville,New South Wales,361,100
121031409_1,151.137213,-33.767374,121031409,Pymble,New South Wales,189,100
121031409_2,151.130241,-33.770204,121031409,Pymble,New South Wales,189,100
121031410_1,151.160775,-33.717778,121031410,St Ives,New South Wales,246,100
121031410_2,151.176415,-33.717163,121031410,St Ives,New South Wales,246,100
121031410_3,151.162013,-33.737143,121031410,St Ives,New South Wales,246,100
121031411_1,151.141572,-33.698498,121031411,Turramurra,New South Wales,159,100
121031411_2,151.135902,-33.732677,121031411,Turramurra,New South Wales,159,100
121031412_1,151.127502,-33.700223,121031412,Wahroonga (East) - Warrawee,New South Wales,161,100
121031412_2,151.114139,-33.717944,121031412,Wahroonga (East) - Warrawee,New South Wales,161,100
121041413_1,151.213042,-33.817333,121041413,Cremorne - Cammeray,New South Wales,292,100
121041413_2,151.220695,-33.819823,121041413,Cremorne - Cammeray,New South Wales,292,100
121041413_3,151.2284,-33.842434,121041413,Cremorne - Cammeray,New South Wales,292,100
121041414_1,151.20269,-33.821933,121041414,Crows Nest - Waverton,New South Wales,301,100
121041414_2,151.201966,-33.831614,121041414,Crows Nest - Waverton,New South Wales,301,100
121041414_3,151.2061,-33.825057,121041414,Crows Nest - Waverton,New South Wales,301,100
121041414_4,151.188379,-33.835899,121041414,Crows Nest - Waverton,New South Wales,301,100
121041416_1,151.216192,-33.838232,121041416,Neutral Bay - Kirribilli,New South Wales,334,100
121041416_2,151.220228,-33.839448,121041416,Neutral Bay - Kirribilli,New South Wales,334,100
121041416_3,151.213265,-33.837708,121041416,Neutral Bay - Kirribilli,New South Wales,334,100
121041416_4,151.216547,-33.844465,121041416,Neutral Bay - Kirribilli,New South Wales,334,100
121041417_1,151.208066,-33.841342,121041417,North Sydney - Lavender Bay,New South Wales,295,100
121041417_2,151.205417,-33.84365,121041417,North Sydney - Lavender Bay,New South Wales,295,100
121041417_3,151.210961,-33.846321,121041417,North Sydney - Lavender Bay,New South Wales,295,100
121041688_1,151.239974,-33.810248,121041688,Mosman - North,New South Wales,222,100
121041688_2,151.244679,-33.831587,121041688,Mosman - North,New South Wales,222,100
121041688_3,151.238887,-33.810566,121041688,Mosman - North,New South Wales,222,100
121041689_1,151.24213,-33.82538,121041689,Mosman - South,New South Wales,208,100
121041689_2,151.240402,-33.834063,121041689,Mosman - South,New South Wales,208,100
121041689_3,151.240672,-33.837072,121041689,Mosman - South,New South Wales,208,100
122011418_1,151.235203,-33.779576,122011418,Balgowlah - Clontarf - Seaforth,New South Wales,198,100
122011418_2,151.259514,-33.789359,122011418,Balgowlah - Clontarf - Seaforth,New South Wales,198,100
122011419_1,151.304347,-33.810549,122011419,Manly - Fairlight,New South Wales,508,100
122011419_2,151.276104,-33.79551,122011419,Manly - Fairlight,New South Wales,508,100
122011419_3,151.299472,-33.807546,122011419,Manly - Fairlight,New South Wales,508,100
122011419_4,151.278176,-33.799334,122011419,Manly - Fairlight,New South Wales,508,100
122011419_5,151.284146,-33.797305,122011419,Manly - Fairlight,New South Wales,508,100
122011419_6,151.291585,-33.803449,122011419,Manly - Fairlight,New South Wales,508,100
122021420_1,151.318365,-33.636251,122021420,Avalon - Palm Beach,New South Wales,146,100
122021420_2,151.329479,-33.633595,122021420,Avalon - Palm Beach,New South Wales,146,100
122021421_1,151.30242,-33.607687,122021421,Bayview - Elanora Heights,New South Wales,104,100
122021421_2,151.265287,-33.7024,122021421,Bayview - Elanora Heights,New South Wales,104,100
122021422_1,151.314002,-33.664511,122021422,Newport - Bilgola,New South Wales,121,100
122021422_2,151.327172,-33.648109,122021422,Newport - Bilgola,New South Wales,121,100
122021690_1,151.298937,-33.675578,122021690,Mona Vale - Warriewood (North),New South Wales,137,100
122021690_2,151.287528,-33.681333,122021690,Mona Vale - Warriewood (North),New South Wales,137,100
122021691_1,151.292025,-33.693286,122021691,North Narrabeen - Warriewood (South),New South Wales,131,100
122021691_2,151.287989,-33.692135,122021691,North Narrabeen - Warriewood (South),New South Wales,131,100
122031424_1,151.275536,-33.754859,122031424,Beacon Hill - Narraweena,New South Wales,164,100
122031424_2,151.270592,-33.752041,122031424,Beacon Hill - Narraweena,New South Wales,164,100
122031425_1,151.269967,-33.728432,122031425,Cromer,New South Wales,64,100
122031427_1,151.213288,-33.771008,122031427,Forestville - Killarney Heights,New South Wales,121,100
122031427_2,151.23281,-33.773327,122031427,Forestville - Killarney Heights,New South Wales,121,100
122031429_1,151.297545,-33.766231,122031429,Freshwater - Brookvale,New South Wales,357,100
122031429_2,151.280383,-33.780631,122031429,Freshwater - Brookvale,New South Wales,357,100
122031429_3,151.282541,-33.774911,122031429,Freshwater - Brookvale,New South Wales,357,100
122031429_4,151.280078,-33.769616,122031429,Freshwater - Brookvale,New South Wales,357,100
122031430_1,151.233909,-33.763417,122031430,Manly Vale - Allambie Heights,New South Wales,200,100
122031430_2,151.246048,-33.78575,122031430,Manly Vale - Allambie Heights,New South Wales,200,100
122031432_1,151.179462,-33.694959,122031432,Terrey Hills - Duffys Forest,New South Wales,28,100
122031692_1,151.222278,-33.716931,122031692,Belrose,New South Wales,55,100
122031693_1,151.290098,-33.741919,122031693,Collaroy - Collaroy Plateau,New South Wales,151,100
122031693_2,151.293256,-33.72466,122031693,Collaroy - Collaroy Plateau,New South Wales,151,100
122031694_1,151.298792,-33.759587,122031694,Dee Why (South) - North Curl Curl,New South Wales,127,100
122031694_2,151.284233,-33.764137,122031694,Dee Why (South) - North Curl Curl,New South Wales,127,100
122031695_1,151.287529,-33.748623,122031695,Dee Why - North,New South Wales,413,100
122031695_2,151.284149,-33.754746,122031695,Dee Why - North,New South Wales,413,100
122031695_3,151.280671,-33.755017,122031695,Dee Why - North,New South Wales,413,100
122031695_4,151.279919,-33.75726,122031695,Dee Why - North,New South Wales,413,100
122031695_5,151.287265,-33.748404,122031695,Dee Why - North,New South Wales,413,100
122031696_1,151.207641,-33.74326,122031696,Frenchs Forest - Oxford Falls,New South Wales,164,100
122031696_2,151.211358,-33.748657,122031696,Frenchs Forest - Oxford Falls,New South Wales,164,100
122031697_1,151.281053,-33.728539,122031697,Narrabeen - Wheeler Heights,New South Wales,135,100
122031697_2,151.300802,-33.708469,122031697,Narrabeen - Wheeler Heights,New South Wales,135,100
123011433_1,150.678453,-34.088043,123011433,Camden - Ellis Lane,New South Wales,52,100
123011698_1,150.768288,-34.035059,123011698,Currans Hill,New South Wales,15,100
123011699_1,150.722041,-34.049869,123011699,Elderslie - Narellan,New South Wales,58,100
123011700_1,150.738437,-34.032634,123011700,Harrington Park,New South Wales,61,100
123011701_1,150.737477,-34.054113,123011701,Mount Annan,New South Wales,91,100
123011702_1,150.728128,-34.074938,123011702,Spring Farm,New South Wales,36,100
123021436_1,150.826367,-34.14964,123021436,Bradbury - Wedderburn,New South Wales,130,100
123021436_2,150.814444,-34.162395,123021436,Bradbury - Wedderburn,New South Wales,130,100
123021437_1,150.802267,-34.068327,123021437,Campbelltown - Woodbine,New South Wales,266,100
123021437_2,150.811737,-34.069881,123021437,Campbelltown - Woodbine,New South Wales,266,100
123021437_3,150.797367,-34.075415,123021437,Campbelltown - Woodbine,New South Wales,266,100
123021438_1,150.810524,-34.010547,123021438,Claymore - Eagle Vale - Raby,New South Wales,99,100
123021441_1,150.842257,-34.055649,123021441,Leumeah - Minto Heights,New South Wales,141,100
123021441_2,150.877341,-34.049272,123021441,Leumeah - Minto Heights,New South Wales,141,100
123021443_1,150.82587,-34.024828,123021443,Minto - St Andrews,New South Wales,224,100
